Australia,British,Canada,Switzerland,China,Japan,New Zealand,Singapore
0.7401,1.5172,0.7215010000000001,0.7140310000000001,0.11521500000000001,0.009551,0.5942,0.652401
0.7377,1.5082,0.721761,0.7117439999999999,0.115219,0.009526,0.5933,0.651678
0.7378,1.5055,0.723014,0.705716,0.114824,0.009489000000000001,0.5943,0.649562
0.7345,1.5083,0.727537,0.7067140000000001,0.115221,0.009501,0.593,0.651678
0.7335,1.508,0.729395,0.707914,0.114824,0.009533,0.591,0.652614
0.7338,1.5063,0.726956,0.7077140000000001,0.114826,0.009611,0.5905,0.651975
0.7345,1.5067,0.7278020000000001,0.706464,0.11483,0.009574,0.5887,0.65083
0.734,1.5084,0.727537,0.711238,0.11483299999999999,0.009643,0.5886,0.651848
0.7355,1.5202,0.724008,0.720254,0.11523299999999999,0.009709,0.5887,0.652827
0.7288,1.5192,0.7215010000000001,0.722804,0.11523499999999999,0.009756,0.5864,0.652614
0.7312,1.5194,0.720357,0.728067,0.11524100000000001,0.009729999999999999,0.587,0.652443
0.7305,1.52,0.717978,0.728863,0.11524300000000001,0.009682,0.5876,0.652018
0.732,1.5307,0.718133,0.735727,0.115246,0.009732,0.591,0.6529550000000001
0.738,1.5385,0.71736,0.740741,0.115249,0.009814,0.595,0.65445
0.7438,1.5405,0.724375,0.743771,0.115255,0.009825,0.5953,0.653894
0.739,1.5315,0.722022,0.739645,0.115264,0.009884,0.5936,0.653595
0.7328,1.5415,0.721865,0.742115,0.115274,0.009891,0.591,0.6543220000000001
0.7278,1.5519,0.719528,0.7507510000000001,0.115282,0.00995,0.588,0.6547930000000001
0.721,1.5495,0.7207210000000001,0.7570020000000001,0.11528800000000002,0.009995,0.5897,0.655867
0.722,1.5512,0.7212930000000001,0.753012,0.11529600000000001,0.009997,0.5918,0.655609
0.7247,1.5462,0.722543,0.751033,0.11530599999999999,0.010119,0.5928,0.656297
0.731,1.5483,0.723327,0.7504689999999999,0.115318,0.010151,0.595,0.6557810000000001
0.7288,1.539,0.723484,0.748783,0.114941,0.010151,0.5975,0.6565989999999999
0.726,1.5415,0.719891,0.752559,0.115346,0.010114,0.5931,0.656944
0.7263,1.5505,0.722074,0.7570020000000001,0.115354,0.01018,0.596,0.658198
0.7278,1.5421,0.720202,0.754717,0.11536600000000001,0.010115,0.5973,0.657678
0.729,1.5445,0.7192689999999999,0.75643,0.115375,0.010194,0.602,0.657678
0.7315,1.5645,0.718907,0.771605,0.11538599999999999,0.01027,0.603,0.661026
0.7348,1.5725,0.7227,0.778513,0.115396,0.010329999999999999,0.6055,0.661945
0.737,1.5675,0.723903,0.771903,0.11541099999999999,0.010215,0.6051,0.6613760000000001
0.7343,1.5615,0.723589,0.764818,0.115424,0.010163,0.5972,0.660284
0.7332,1.5574,0.725163,0.761905,0.115435,0.010194,0.5983,0.661026
0.7308,1.5622,0.725689,0.76599,0.115449,0.010151,0.597,0.662032
0.7325,1.5513,0.724638,0.75643,0.11546300000000001,0.010081,0.5993,0.6610699999999999
0.735,1.5493,0.723851,0.757576,0.11548800000000001,0.010147,0.6007,0.6621199999999999
0.735,1.5395,0.725426,0.751033,0.115521,0.010147,0.6038,0.662032
0.7395,1.531,0.725689,0.740741,0.11556,0.010147,0.605,0.661813
0.7432,1.532,0.725321,0.740741,0.11561400000000001,0.010106,0.6045,0.662559
0.7433,1.5244,0.72427,0.74129,0.115655,0.010201,0.6045,0.661945
0.7388,1.5306,0.724795,0.748671,0.11569000000000002,0.010185,0.6012,0.6624270000000001
0.736,1.5317,0.724218,0.745712,0.115722,0.010083,0.6,0.662076
0.7389,1.5415,0.722804,0.743771,0.115745,0.009995,0.6015,0.6619010000000001
0.7375,1.5368,0.720202,0.751033,0.115782,0.010065000000000001,0.6025,0.66335
0.7345,1.5378,0.7196319999999999,0.749625,0.11582,0.009963,0.6025,0.66335
0.7325,1.5395,0.720305,0.7490640000000001,0.115856,0.009958,0.6003,0.66357
0.7355,1.5387,0.721033,0.748783,0.11589100000000001,0.00998,0.6025,0.66335
0.7415,1.5425,0.720357,0.749344,0.115935,0.009963,0.604,0.663966
0.7403,1.5422,0.724638,0.751033,0.115978,0.009869,0.6043,0.664099
0.741,1.5385,0.727431,0.7495689999999999,0.116005,0.009881000000000001,0.6002,0.664099
0.743,1.5393,0.727114,0.75358,0.116034,0.009881000000000001,0.5987,0.663614
0.7455,1.5395,0.725689,0.753012,0.11606,0.009916,0.6,0.66379
0.7415,1.545,0.723641,0.76365,0.116093,0.009973000000000001,0.5992,0.663834
0.7405,1.5422,0.724533,0.767636,0.116128,0.00999,0.6032,0.66357
0.7402,1.5427,0.7248479999999999,0.768521,0.11616199999999999,0.009969,0.6002,0.66379
0.7415,1.54,0.726322,0.764526,0.116203,0.009969,0.5978,0.664231
0.7398,1.545,0.725058,0.7698229999999999,0.116237,0.010116,0.6007,0.6645399999999999
0.7382,1.549,0.726903,0.773694,0.11627799999999999,0.010145,0.599,0.6653359999999999
0.7352,1.551,0.727008,0.775795,0.11631400000000001,0.010203,0.599,0.6660010000000001
0.7355,1.5535,0.725953,0.770416,0.116336,0.010163,0.6,0.665646
0.7405,1.5535,0.727484,0.768049,0.11636700000000001,0.01014,0.6025,0.6660010000000001
0.7442,1.5535,0.728332,0.765404,0.116404,0.010029000000000001,0.603,0.666223
0.7445,1.5355,0.729927,0.755458,0.11672,0.00996,0.6035,0.666223
0.742,1.534,0.7303,0.747943,0.11649200000000001,0.009995,0.601,0.6660010000000001
0.743,1.535,0.731368,0.7504689999999999,0.11652799999999999,0.010037,0.6015,0.666622
0.7444,1.5362,0.729288,0.751033,0.11656199999999999,0.009989,0.6018,0.666667
0.743,1.5445,0.730887,0.755287,0.11659800000000001,0.010037,0.604,0.666445
0.742,1.5475,0.731797,0.764234,0.116632,0.010081,0.6047,0.666667
0.7404,1.5487,0.7309939999999999,0.772201,0.116698,0.010125,0.6041,0.666622
0.7435,1.5462,0.730727,0.771903,0.116727,0.010076,0.6067,0.666667
0.745,1.5436,0.729395,0.76599,0.116757,0.010052,0.6046,0.6667109999999999
0.745,1.5503,0.7313149999999999,0.779423,0.116792,0.010081,0.604,0.668137
0.7436,1.5696,0.731957,0.780031,0.11681300000000001,0.010101,0.6021,0.670691
0.7442,1.5623,0.738716,0.774293,0.116828,0.010105,0.6022,0.6722239999999999
0.7415,1.5673,0.7398640000000001,0.782473,0.11684800000000001,0.010095999999999999,0.6027,0.671772
0.7435,1.563,0.7385520000000001,0.778513,0.11687,0.010055,0.6037,0.6717270000000001
0.7442,1.584,0.739919,0.785238,0.116888,0.01013,0.604,0.674309
0.7427,1.566,0.739809,0.7763979999999999,0.116904,0.010144,0.6032,0.675311
0.7426,1.5745,0.7438819999999999,0.777001,0.116908,0.010226,0.603,0.677415
0.7467,1.578,0.7446020000000001,0.7797270000000001,0.116914,0.010212,0.6002,0.677369
0.7357,1.576,0.7444350000000001,0.778513,0.116925,0.010199,0.5992,0.6769109999999999
0.7393,1.5813,0.743052,0.77912,0.116932,0.010235,0.6022,0.674992
0.7397,1.5745,0.742225,0.776699,0.116944,0.010137,0.6023,0.672585
0.7391,1.5775,0.74195,0.77912,0.11695499999999999,0.010166,0.6022,0.673083
0.7403,1.576,0.745712,0.778513,0.11695499999999999,0.010125,0.6017,0.671817
0.74,1.58,0.744879,0.7782100000000001,0.11695799999999999,0.010135,0.603,0.6731739999999999
0.74,1.577,0.745712,0.777303,0.116959,0.010095999999999999,0.6025,0.674082
0.7406,1.5785,0.743108,0.7733949999999999,0.116959,0.01005,0.6027,0.674309
0.7382,1.5783,0.743494,0.775795,0.116959,0.010034999999999999,0.603,0.6754020000000001
0.7392,1.586,0.74228,0.782473,0.11695799999999999,0.010053,0.6029,0.6785640000000001
0.7395,1.5875,0.742005,0.780945,0.116959,0.010034999999999999,0.6047,0.6762239999999999
0.7377,1.5865,0.7415649999999999,0.7802140000000001,0.116959,0.009963,0.6045,0.674992
0.7355,1.578,0.744158,0.774893,0.116959,0.00995,0.605,0.673854
0.7358,1.581,0.742005,0.777001,0.116959,0.010005,0.6054,0.674354
0.7375,1.5815,0.7414,0.778816,0.11696300000000001,0.010025,0.6055,0.6745359999999999
0.735,1.591,0.7385520000000001,0.791766,0.11696300000000001,0.010159999999999999,0.6061,0.677277
0.735,1.61,0.737191,0.8006409999999999,0.11696300000000001,0.010237999999999999,0.6107,0.6787479999999999
0.7373,1.6135,0.738007,0.8006409999999999,0.11696500000000001,0.010226,0.6113,0.679348
0.7355,1.618,0.738116,0.8025680000000001,0.11696500000000001,0.010277,0.6113,0.680504
0.7366,1.6215,0.738007,0.801925,0.11696500000000001,0.010288,0.6125,0.678196
0.7315,1.6255,0.7383890000000001,0.801089,0.11696600000000001,0.01027,0.612,0.678012
0.7363,1.6275,0.739372,0.801925,0.11697300000000001,0.010288,0.6125,0.6785640000000001
0.7363,1.6365,0.741015,0.8032130000000001,0.11698,0.010315000000000001,0.6123,0.67981
0.742,1.632,0.742115,0.7996800000000001,0.11698,0.010304,0.613,0.676819
0.7433,1.6368,0.74129,0.799041,0.116996,0.010315000000000001,0.614,0.680041
0.7427,1.623,0.740631,0.793021,0.117006,0.010267,0.6152,0.6792560000000001
0.742,1.635,0.739262,0.796813,0.117014,0.010320000000000001,0.615,0.6807350000000001
0.741,1.632,0.73828,0.8012819999999999,0.117022,0.010334000000000001,0.6152,0.681199
0.7423,1.6345,0.737735,0.7974479999999999,0.117022,0.010309,0.6165,0.681199
0.7424,1.6125,0.736757,0.784929,0.11704400000000001,0.010183,0.6147,0.680133
0.749,1.6105,0.736594,0.7861640000000001,0.11704400000000001,0.010241,0.6185,0.680041
0.7545,1.616,0.737681,0.789266,0.11704400000000001,0.010284,0.6203,0.6818029999999999
0.7525,1.621,0.736648,0.794281,0.11704400000000001,0.010317,0.6215,0.682361
0.7565,1.605,0.738825,0.78125,0.117096,0.010227,0.6225,0.681199
0.755,1.5992,0.735943,0.777303,0.11710999999999999,0.010212,0.6215,0.67981
0.7515,1.588,0.7364850000000001,0.772798,0.117132,0.010197,0.62,0.678196
0.753,1.584,0.733568,0.7695270000000001,0.117132,0.010175,0.62,0.679117
0.751,1.5715,0.7326010000000001,0.765931,0.11715999999999999,0.010166,0.6195,0.678656
0.7535,1.577,0.732386,0.770416,0.11717799999999999,0.010194,0.6223,0.6794859999999999
0.7575,1.568,0.7312609999999999,0.75815,0.117184,0.010152,0.624,0.68018
0.7618,1.566,0.731582,0.75643,0.117184,0.010162000000000001,0.622,0.6818960000000001
0.763,1.5695,0.726639,0.7578630000000001,0.117198,0.010184,0.623,0.682454
0.76,1.5725,0.728067,0.761035,0.117198,0.010176000000000001,0.6225,0.682128
0.7596,1.563,0.726691,0.7561439999999999,0.117226,0.010126999999999999,0.6207,0.682128
0.762,1.563,0.725426,0.753296,0.11723199999999999,0.010143000000000001,0.6227,0.683013
0.7634,1.5643,0.725847,0.754432,0.117243,0.010106,0.6233,0.683995
0.7689,1.567,0.727167,0.754717,0.117247,0.01011,0.6278,0.68292
0.7679,1.5652,0.727061,0.7515970000000001,0.117255,0.01006,0.6299,0.6818960000000001
0.7693,1.5602,0.728863,0.751315,0.11726199999999999,0.009961,0.63,0.679348
0.77,1.559,0.728226,0.75358,0.11726900000000001,0.009968000000000001,0.63,0.681663
0.769,1.561,0.728226,0.75188,0.117275,0.009965,0.6325,0.682687
0.7697,1.5641,0.72469,0.752842,0.11731400000000002,0.009987000000000001,0.6343,0.681431
0.7695,1.5632,0.722804,0.747943,0.117336,0.009959,0.6328,0.680828
0.7742,1.5602,0.722126,0.747105,0.117382,0.009978,0.6346,0.680596
0.774,1.5637,0.7215010000000001,0.7499060000000001,0.117426,0.009996,0.6352,0.6818489999999999
0.775,1.5605,0.720877,0.7515970000000001,0.117467,0.009968000000000001,0.637,0.682361
0.7755,1.5612,0.7207210000000001,0.7518229999999999,0.117507,0.00997,0.6385,0.681431
0.7778,1.563,0.7207210000000001,0.754034,0.11754500000000001,0.009974,0.641,0.6818029999999999
0.775,1.563,0.720202,0.751202,0.117599,0.009972,0.639,0.6825939999999999
0.7765,1.5622,0.717309,0.751428,0.117646,0.009984999999999999,0.64,0.6818029999999999
0.7753,1.56,0.717051,0.7519359999999999,0.117711,0.009968000000000001,0.6384,0.682967
0.775,1.5595,0.7171029999999999,0.7541479999999999,0.11775799999999999,0.009977,0.6382,0.68306
0.7755,1.5462,0.715052,0.7502439999999999,0.117818,0.009955,0.6405,0.683107
0.777,1.5445,0.714745,0.7494569999999999,0.117888,0.009978,0.6425,0.6832
0.7765,1.545,0.7140310000000001,0.7515970000000001,0.117941,0.009954000000000001,0.6425,0.6828270000000001
0.7775,1.5435,0.712504,0.752672,0.118039,0.009967,0.6428,0.6826399999999999
0.7761,1.5602,0.710328,0.763534,0.118076,0.010034999999999999,0.6425,0.683854
0.7753,1.5665,0.712758,0.763359,0.11811700000000001,0.01004,0.6402,0.6856359999999999
0.7703,1.5624,0.712504,0.7616149999999999,0.118138,0.009948,0.6396,0.687758
0.7688,1.5605,0.712758,0.7616149999999999,0.118138,0.009862000000000001,0.6381,0.687521
0.7675,1.5635,0.7140310000000001,0.767165,0.11816099999999999,0.009904000000000001,0.637,0.6879
0.766,1.5518,0.713878,0.763359,0.11816700000000001,0.009865,0.6368,0.687616
0.762,1.5573,0.711238,0.7724989999999999,0.118173,0.009967,0.6365,0.688705
0.767,1.5585,0.7080649999999999,0.775795,0.11818,0.00996,0.6405,0.688942
0.7703,1.5592,0.707214,0.777303,0.118182,0.01001,0.6413,0.688231
0.7665,1.5715,0.705965,0.780945,0.11818699999999999,0.010121,0.641,0.682361
0.757,1.567,0.708617,0.774593,0.11818800000000002,0.010125,0.638,0.686342
0.7585,1.568,0.7034819999999999,0.777001,0.11819400000000001,0.010101,0.6392,0.689941
0.7603,1.5707,0.703383,0.776096,0.11819600000000001,0.010045,0.6395,0.688137
0.7655,1.575,0.703235,0.7803359999999999,0.118201,0.010057,0.6417,0.688705
0.7685,1.5877,0.702346,0.786473,0.118203,0.01006,0.6415,0.6913239999999999
0.7673,1.5955,0.7044729999999999,0.787712,0.118208,0.010025,0.6433,0.689513
0.77,1.596,0.706814,0.786782,0.11821199999999998,0.010036,0.6453,0.688895
0.7643,1.5932,0.7067640000000001,0.7840060000000001,0.118217,0.01004,0.6443,0.687616
0.7655,1.5908,0.706814,0.785238,0.118221,0.010069,0.642,0.6884680000000001
0.762,1.5885,0.7066140000000001,0.784621,0.118226,0.010065000000000001,0.6401,0.688705
0.759,1.5935,0.704573,0.788644,0.118226,0.010163,0.639,0.688705
0.7575,1.5815,0.709622,0.778513,0.118226,0.010057,0.6388,0.6879
0.759,1.5805,0.708767,0.775795,0.118224,0.01006,0.639,0.688279
0.7585,1.583,0.7109850000000001,0.778695,0.118226,0.01005,0.6405,0.688279
0.7525,1.5643,0.712809,0.774593,0.118226,0.010025,0.637,0.685683
0.7511,1.56,0.715052,0.77232,0.11823099999999999,0.01007,0.6315,0.683948
0.7464,1.557,0.716589,0.7683439999999999,0.11823800000000001,0.010058,0.6311,0.683995
0.7441,1.5523,0.716846,0.771129,0.118245,0.010103000000000001,0.6302,0.686766
0.744,1.5565,0.7148979999999999,0.7733949999999999,0.118254,0.010116,0.6327,0.687711
0.7452,1.5627,0.713267,0.778392,0.11825899999999999,0.010115,0.6342,0.688421
0.7442,1.5635,0.71286,0.778938,0.11826600000000001,0.010136,0.6335,0.688516
0.744,1.5575,0.714541,0.78235,0.11827,0.010137,0.6328,0.6878529999999999
0.747,1.5605,0.711896,0.782044,0.118272,0.01015,0.6343,0.686719
0.7455,1.5775,0.70922,0.794281,0.11827,0.010251,0.6347,0.688705
0.7375,1.5765,0.711491,0.794281,0.11827,0.010259,0.6395,0.687758
0.7415,1.5815,0.714541,0.8012819999999999,0.11829100000000001,0.010277,0.6355,0.688705
0.738,1.586,0.71495,0.8006409999999999,0.11830299999999999,0.010306000000000001,0.635,0.6878529999999999
0.7365,1.593,0.717206,0.8,0.11830999999999998,0.010331,0.6323,0.688137
0.7373,1.5885,0.71736,0.801089,0.118315,0.010298999999999999,0.6321,0.6894170000000001
0.7395,1.5835,0.716076,0.809192,0.11832100000000001,0.010336,0.6358,0.689322
0.738,1.584,0.717515,0.810898,0.118328,0.010352,0.6335,0.690084
0.7348,1.5843,0.716076,0.806127,0.11833199999999999,0.010336,0.6333,0.689893
0.737,1.591,0.712251,0.808407,0.11820499999999999,0.010437,0.6345,0.6910850000000001
0.7381,1.621,0.713521,0.822368,0.11821199999999998,0.010593,0.6383,0.691181
0.7393,1.633,0.705268,0.855066,0.118368,0.010799,0.6432,0.697593
0.7385,1.644,0.7034819999999999,0.8737440000000001,0.118381,0.011007,0.6452,0.70373
0.7391,1.619,0.709824,0.859107,0.11839200000000001,0.010957,0.6442,0.701508
0.741,1.6152,0.7076140000000001,0.8611780000000001,0.11840099999999999,0.011041,0.646,0.705965
0.7445,1.5802,0.709673,0.8485360000000001,0.118398,0.010961,0.6465,0.70373
0.7462,1.5968,0.7081649999999999,0.8517889999999999,0.118394,0.01105,0.6507,0.706314
0.744,1.5855,0.705716,0.849618,0.11839200000000001,0.010993000000000001,0.6504,0.7061649999999999
0.7455,1.603,0.706314,0.8707010000000001,0.11838,0.011186,0.6505,0.708717
0.746,1.586,0.707114,0.858959,0.118371,0.011073999999999999,0.6415,0.708516
0.734,1.582,0.705318,0.869187,0.118381,0.011212,0.6463,0.708717
0.7238,1.5805,0.709975,0.859107,0.11838499999999999,0.011183,0.6447,0.7076140000000001
0.7264,1.5855,0.713267,0.849834,0.118396,0.011188,0.6465,0.706464
0.725,1.586,0.712962,0.8565309999999999,0.11838800000000001,0.011245999999999999,0.647,0.706464
0.7253,1.5923,0.7109850000000001,0.8572649999999999,0.11838199999999999,0.011323999999999999,0.6482,0.7065640000000001
0.7285,1.588,0.713521,0.85034,0.118377,0.011223,0.6505,0.703136
0.7252,1.5955,0.713521,0.862441,0.118375,0.011227,0.6481,0.704225
0.7273,1.61,0.7126060000000001,0.869943,0.118375,0.011208,0.6482,0.7047220000000001
0.7239,1.608,0.712403,0.8762709999999999,0.118378,0.011323999999999999,0.6491,0.705965
0.728,1.5985,0.71495,0.8539709999999999,0.11838699999999999,0.011169,0.6497,0.703235
0.7325,1.619,0.714643,0.8826129999999999,0.118394,0.011514,0.6549,0.707965
0.7327,1.616,0.714796,0.8895209999999999,0.118399,0.011594,0.6548,0.710227
0.7327,1.6015,0.717206,0.8795069999999999,0.118403,0.011579,0.655,0.709874
0.7393,1.6065,0.718236,0.883236,0.118405,0.011594,0.657,0.710833
0.7402,1.6058,0.714388,0.886525,0.11840999999999999,0.0117,0.658,0.711389
0.741,1.6015,0.718494,0.881057,0.11841199999999999,0.011859999999999999,0.663,0.712251
0.741,1.594,0.722491,0.861698,0.11840999999999999,0.012034,0.6645,0.715052
0.7405,1.5945,0.7248479999999999,0.8676790000000001,0.118413,0.011933,0.6628,0.712504
0.7427,1.59,0.725847,0.8649020000000001,0.11841900000000001,0.011904999999999999,0.667,0.7140310000000001
0.7397,1.6068,0.727961,0.869943,0.118424,0.011963,0.6728,0.717
0.74,1.602,0.73046,0.8679049999999999,0.118426,0.011998,0.672,0.716846
0.7418,1.6195,0.731904,0.885583,0.11843,0.01218,0.6751,0.716692
0.7411,1.614,0.730087,0.888099,0.118433,0.012284999999999999,0.6718,0.7171029999999999
0.7351,1.616,0.729341,0.8950950000000001,0.11843599999999999,0.012327,0.6695,0.717515
0.7345,1.6127,0.7295010000000001,0.874891,0.11843900000000002,0.012055,0.6716,0.7153079999999999
0.7325,1.61,0.730834,0.880282,0.118441,0.01206,0.672,0.7171029999999999
0.7298,1.6055,0.732332,0.8791209999999999,0.11844600000000001,0.012010999999999999,0.6721,0.7171029999999999
0.727,1.6135,0.7326010000000001,0.883392,0.118476,0.012203,0.6737,0.718391
0.7262,1.6105,0.733676,0.8775780000000001,0.11857100000000001,0.011908,0.6663,0.716178
0.7278,1.6162,0.733514,0.881057,0.118621,0.011965,0.6737,0.71736
0.7272,1.6091,0.735456,0.8729809999999999,0.11866099999999999,0.011899,0.6718,0.717515
0.7285,1.618,0.737735,0.8726,0.11866099999999999,0.011972,0.6744,0.719062
0.7292,1.6125,0.736594,0.881057,0.118833,0.011949,0.675,0.719321
0.733,1.6172,0.732869,0.8826129999999999,0.119056,0.011983,0.6762,0.719424
0.7405,1.6185,0.732869,0.88574,0.11926300000000001,0.011959000000000001,0.6785,0.719166
0.7417,1.599,0.7385520000000001,0.883392,0.119557,0.011901,0.6753,0.718546
0.7385,1.608,0.736323,0.889284,0.11969300000000001,0.012048,0.6755,0.719424
0.7292,1.5885,0.7364850000000001,0.883392,0.11983699999999999,0.012055,0.6752,0.718597
0.7286,1.5815,0.737028,0.8665510000000001,0.12011600000000001,0.011923,0.6713,0.717566
0.7328,1.5576,0.739645,0.8403360000000001,0.12026500000000001,0.011655,0.6695,0.7137760000000001
0.7407,1.571,0.738825,0.8298760000000001,0.120441,0.011493999999999999,0.662,0.709723
0.7333,1.5652,0.735727,0.827472,0.120604,0.011512999999999999,0.6616,0.711238
0.7273,1.569,0.737354,0.834376,0.12050799999999999,0.011601,0.6628,0.713623
0.7305,1.5685,0.736811,0.832986,0.12039100000000001,0.01153,0.6666,0.714388
0.7175,1.5625,0.73692,0.821018,0.120327,0.011438,0.661,0.7153079999999999
0.715,1.5735,0.73692,0.8326389999999999,0.12029100000000001,0.011525,0.656,0.71736
0.7181,1.575,0.7326010000000001,0.8340280000000001,0.120252,0.011432,0.6576,0.7171029999999999
0.7187,1.566,0.7326010000000001,0.8302200000000001,0.12021,0.011444,0.6604,0.7177720000000001
0.717,1.5755,0.73244,0.833333,0.12016099999999999,0.011474,0.6588,0.717515
0.7192,1.6037,0.730194,0.858369,0.12013299999999999,0.011758,0.664,0.719166
0.719,1.604,0.728332,0.878735,0.120101,0.01207,0.669,0.7192689999999999
0.7203,1.601,0.729554,0.8741260000000001,0.120081,0.012048,0.6673,0.719062
0.719,1.5865,0.730034,0.8565309999999999,0.12011300000000001,0.011812999999999999,0.6647,0.717875
0.7154,1.5945,0.728332,0.8539709999999999,0.12014000000000001,0.011772,0.6613,0.718907
0.7165,1.586,0.726903,0.855432,0.12016600000000001,0.011779000000000001,0.6678,0.718597
0.7143,1.5955,0.726111,0.865426,0.12019500000000001,0.011816,0.668,0.718649
0.7165,1.59,0.724113,0.854701,0.12018699999999999,0.011751000000000001,0.6703,0.717875
0.7205,1.5942,0.724375,0.863558,0.120217,0.011871,0.672,0.718546
0.7227,1.592,0.727908,0.855798,0.12024100000000001,0.011779000000000001,0.6703,0.718236
0.72,1.5945,0.7262689999999999,0.8631850000000001,0.12019200000000001,0.011848000000000001,0.668,0.718391
0.7175,1.595,0.724743,0.8661760000000001,0.120181,0.011916,0.6675,0.718236
0.7193,1.5955,0.722387,0.8618459999999999,0.12018800000000002,0.011858,0.6693,0.7172569999999999
0.7215,1.6085,0.723851,0.865052,0.12019200000000001,0.011848000000000001,0.6712,0.7171029999999999
0.7275,1.5955,0.726216,0.8543360000000001,0.12016500000000001,0.01179,0.6687,0.715052
0.7281,1.607,0.723327,0.8604370000000001,0.12018699999999999,0.011812000000000001,0.6691,0.716332
0.7267,1.5995,0.723956,0.8587379999999999,0.120189,0.011772,0.6712,0.716589
0.7243,1.603,0.724743,0.8643040000000001,0.12019200000000001,0.011812999999999999,0.6722,0.715973
0.7255,1.6049,0.726744,0.8680559999999999,0.120179,0.011851,0.6725,0.714286
0.7207,1.5998,0.726586,0.863558,0.12016600000000001,0.011812999999999999,0.6705,0.714439
0.7208,1.6045,0.727643,0.87146,0.120171,0.011834,0.67,0.715564
0.7185,1.5855,0.728598,0.868432,0.120174,0.011857,0.672,0.715052
0.7142,1.5845,0.726744,0.8733620000000001,0.120182,0.011893,0.6713,0.715564
0.7142,1.574,0.727008,0.860215,0.120182,0.011669,0.6682,0.7153079999999999
0.7155,1.5915,0.72648,0.8695649999999999,0.120178,0.011806,0.6685,0.71582
0.7108,1.5905,0.727908,0.868432,0.120176,0.011795,0.6685,0.715564
0.71,1.5972,0.728704,0.8726,0.120182,0.011792,0.6705,0.716178
0.71,1.595,0.729767,0.871992,0.120191,0.011773,0.6714,0.71582
0.7115,1.5985,0.7303,0.870474,0.12019200000000001,0.01174,0.6757,0.715666
0.7157,1.5945,0.733138,0.863558,0.12019200000000001,0.011525,0.6774,0.7140310000000001
0.7146,1.5905,0.739754,0.8611040000000001,0.12015899999999999,0.011482,0.6727,0.712251
0.72,1.588,0.738498,0.857633,0.120163,0.011434999999999999,0.6735,0.712758
0.7215,1.5915,0.737735,0.857633,0.12016800000000001,0.011427,0.6728,0.714796
0.7327,1.6005,0.735727,0.861698,0.120172,0.011442,0.6756,0.7153079999999999
0.7303,1.5945,0.7356729999999999,0.859476,0.120176,0.011378000000000001,0.6763,0.715461
0.7323,1.5945,0.737409,0.8574120000000001,0.120179,0.01128,0.6745,0.7140310000000001
0.7324,1.5962,0.735024,0.8631850000000001,0.120174,0.011319,0.6753,0.715717
0.732,1.5955,0.735186,0.863931,0.120176,0.011396,0.6755,0.714286
0.7348,1.597,0.7334069999999999,0.8693379999999999,0.12018699999999999,0.011395,0.6763,0.714541
0.735,1.594,0.735402,0.8646780000000001,0.120189,0.011293000000000001,0.6746,0.714541
0.7375,1.5976,0.735835,0.8693379999999999,0.12018699999999999,0.011422,0.676,0.714541
0.7385,1.5879,0.737572,0.8620690000000001,0.12018800000000002,0.011379,0.6762,0.715052
0.7381,1.5956,0.7363770000000001,0.8676790000000001,0.120189,0.01137,0.6745,0.71541
0.7365,1.5964,0.734862,0.871992,0.120189,0.01137,0.6697,0.7171029999999999
0.7363,1.6003,0.732923,0.8726,0.12018800000000002,0.011340000000000001,0.671,0.717206
0.7387,1.598,0.730194,0.869187,0.12018800000000002,0.01132,0.6738,0.717618
0.7403,1.5992,0.731689,0.8726,0.12019200000000001,0.011308,0.6732,0.71736
0.7405,1.5995,0.73692,0.8629620000000001,0.120189,0.011011,0.6706,0.715564
0.7402,1.6068,0.735889,0.8700950000000001,0.120189,0.011056,0.6705,0.7153079999999999
0.7425,1.6073,0.737354,0.869943,0.12048199999999999,0.010959,0.6695,0.71495
0.7414,1.6018,0.736703,0.858001,0.12019200000000001,0.010953000000000001,0.6687,0.714286
0.7436,1.601,0.737191,0.855432,0.120172,0.010897,0.6655,0.715564
0.742,1.6002,0.735024,0.859107,0.12016900000000001,0.010921,0.662,0.716076
0.7398,1.5888,0.7363770000000001,0.8488959999999999,0.12015899999999999,0.010772,0.6573,0.71623
0.742,1.5776,0.735835,0.8396309999999999,0.120156,0.010664,0.6613,0.71495
0.7415,1.574,0.733568,0.837521,0.120137,0.010683,0.6638,0.713929
0.7363,1.5553,0.734916,0.8169930000000001,0.12011,0.010343000000000001,0.6555,0.709723
0.732,1.5515,0.735835,0.814797,0.120057,0.010225,0.6503,0.704225
0.7315,1.5345,0.735835,0.8153279999999999,0.12018399999999999,0.01022,0.646,0.701607
0.7355,1.543,0.7356729999999999,0.819001,0.12016800000000001,0.010315000000000001,0.648,0.700427
0.7368,1.5405,0.735727,0.819001,0.12001600000000001,0.010357,0.6505,0.700918
0.74,1.5355,0.7364850000000001,0.812348,0.120012,0.010338,0.6486,0.701508
0.7405,1.5415,0.736106,0.8159930000000001,0.12,0.010362999999999999,0.6475,0.702543
0.7408,1.5432,0.737191,0.819001,0.119979,0.010357,0.6435,0.7022470000000001
0.7435,1.5418,0.742887,0.820749,0.11997200000000001,0.010348,0.6505,0.7029880000000001
0.7434,1.5525,0.7459899999999999,0.830565,0.11995399999999999,0.010352,0.6526,0.7062149999999999
