Date,Time,PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-06-26,02:00:00,834.75,4.524641622302657,739.0,1035.5,1381.5,694.0,21.22500038147,37.550000190735,0.9355463153383852
2004-06-26,03:00:00,844.25,4.902415029941832,758.5,1005.0,1408.75,848.0,19.474999904633,42.25,0.9461280396523571
2004-06-26,04:00:00,763.0,2.540596042811355,622.25,1128.5,1321.25,688.5,21.199999809265,39.400000572205,0.9801522820106382
2004-06-26,05:00:00,768.5,2.303600243079362,606.0,1170.5,1313.75,609.5,19.5,42.424999237061,0.9515044791717054
2004-06-26,06:00:00,890.75,5.544912138895297,790.25,959.75,1465.5,816.25,18.625,45.75,0.9723205918095936
2004-06-26,07:00:00,1037.0,10.407299502216183,992.75,778.75,1679.5,1157.5,19.724999904633,44.149999618529996,1.003937548942932
2004-06-26,08:00:00,1089.75,12.44040290667598,1064.75,728.25,1772.75,1227.75,21.949999809264998,39.350000381470004,1.0243155109997162
2004-06-26,09:00:00,1117.25,14.034723520982585,1117.75,715.75,1791.25,1322.75,24.500000476837002,34.325000762939,1.0406594657719923
2004-06-26,10:00:00,1109.25,12.697958031382527,1073.5,761.0,1733.75,1274.25,29.975000381470004,25.599999904633002,1.0674007061712287
2004-06-26,11:00:00,961.0,8.9786813210364,938.5,911.5,1507.5,846.25,34.524999618529996,18.874999523162998,1.0167960910825615
2004-06-26,12:00:00,985.0,8.487270269306281,919.0,917.75,1539.75,736.5,36.324999809265,17.5,1.04110882195966
2004-06-26,13:00:00,959.5,8.239851353044795,909.0,910.25,1522.75,675.25,37.675000190735,15.975000143051,1.0230679713601758
2004-06-26,14:00:00,927.25,5.8813930211315135,806.25,1012.75,1446.25,558.5,38.325000762939,15.775000095367,1.0465116701583004
2004-06-26,15:00:00,957.5,5.638692720437387,794.75,1001.75,1481.25,604.0,38.350000381470004,17.474999904633,1.160859043477579
2004-06-26,16:00:00,1018.75,6.669133099118774,842.25,935.25,1565.0,728.75,37.249999046325996,20.474999904633,1.2812731481125128
2004-06-26,17:00:00,1010.0,6.085164330889835,815.75,955.0,1567.25,740.75,33.974999427795,26.375000476837002,1.37805228203633
2004-06-26,18:00:00,1030.25,6.702868338935873,843.75,916.5,1598.5,746.5,32.299999713898,30.374999523162998,1.4450086900819863
2004-06-26,19:00:00,1099.5,9.170817613167575,946.0,827.0,1726.0,932.0,30.500000476837002,33.899999618529996,1.4564483720307886
2004-06-26,20:00:00,1079.0,8.245998766973688,909.25,860.5,1685.75,928.25,29.224999427795,37.799999237061,1.509795801976365
2004-06-26,21:00:00,1035.75,7.038453654816475,858.5,899.5,1645.0,859.75,28.375,39.124999046325996,1.4880560023725644
2004-06-26,22:00:00,1085.0,9.507952908441492,959.0,826.75,1746.5,963.25,27.674999713898,40.600000381470004,1.4828295525888058
2004-06-26,23:00:00,1214.25,15.06853565421518,1150.75,682.5,1938.0,1308.75,27.174999713898,42.474999427795,1.5068744976730502
2004-06-27,00:00:00,1127.0,11.745553705068062,1040.75,728.0,1829.75,1266.0,26.5,44.800000190735,1.5279736327391518
2004-06-27,01:00:00,1038.0,9.280463860059642,950.25,775.75,1749.5,1181.0,25.5,47.625,1.5317525342404046
2004-06-27,02:00:00,947.5,6.379807784998372,829.25,873.0,1637.5,936.5,25.150000095366998,47.849999427795,1.507563772742708
2004-06-27,03:00:00,953.0,6.708497932980911,844.0,848.0,1684.75,995.25,23.174999713898,53.699999809265,1.5045682543624732
2004-06-27,04:00:00,868.75,4.228993383068505,723.25,975.25,1521.75,788.75,23.199999809264998,52.274999618529996,1.4668338094781534
2004-06-27,05:00:00,808.75,2.6268159217883977,628.0,1127.25,1490.0,681.75,23.999999523162998,50.324999809265,1.4811167043252158
2004-06-27,06:00:00,832.5,2.8184642534559416,640.5,1087.75,1495.75,717.0,23.5,51.224999427795,1.4633608417654371
2004-06-27,07:00:00,856.75,3.141056393473607,660.75,1083.25,1510.5,696.0,23.524999618529996,50.75,1.4519556206522506
2004-06-27,08:00:00,966.0,6.1718466148010265,819.75,912.75,1634.0,806.75,24.675000190735002,47.649999618529996,1.4596984319466966
2004-06-27,09:00:00,1062.5,7.868563563334817,893.75,822.5,1688.0,1025.25,27.199999332428003,41.125,1.4611058372520718
2004-06-27,10:00:00,1110.0,10.504814795607027,996.3333333333301,781.66666666667,1770.6666666667002,1090.0,30.966666539509998,32.399999618529996,1.4294376816597658
2004-06-27,11:00:00,1055.25,9.042534011144204,941.0,844.25,1647.5,931.5,35.199999809265,24.774999618529996,1.3854353821966343
2004-06-27,12:00:00,939.25,6.341278497026853,827.5,991.25,1486.25,639.0,37.849999427795,18.525000095367,1.1977062891301695
2004-06-27,13:00:00,816.25,3.5210984059647115,683.5,1194.75,1285.0,466.75,39.0,15.149999856949,1.0423648391019384
2004-06-27,14:00:00,840.75,4.027580344201121,712.25,1174.5,1338.75,476.25,41.25,12.799999952316,0.9933462642095874
2004-06-27,15:00:00,841.75,4.201281458658824,721.75,1163.0,1293.5,489.75,41.774999618529996,11.875,0.9475808065375784
2004-06-27,16:00:00,990.0,6.884013451636692,851.75,967.0,1487.75,668.75,42.199999809265,14.225000143051,1.1608982070383471
2004-06-27,17:00:00,1042.0,7.862537749302659,893.5,915.75,1536.75,800.25,41.375,15.475000143051,1.2089380748216538
2004-06-27,18:00:00,1089.25,7.856513903479742,893.25,879.25,1608.75,790.75,38.850000381470004,21.400000095367,1.4605233766961958
2004-06-27,19:00:00,1101.75,10.332725294089727,990.0,799.0,1685.25,849.0,34.324999809265,26.025000095366998,1.3864887870930949
2004-06-27,20:00:00,1095.0,10.49572725238983,996.0,799.0,1695.25,934.0,32.650000095367,27.699999809264998,1.3439381932044197
2004-06-27,21:00:00,1116.0,12.727536081823898,1074.5,760.75,1784.0,1080.5,30.475000381470004,30.375,1.303146623863234
2004-06-27,22:00:00,1105.0,11.896096062617145,1046.0,776.5,1750.75,1102.25,29.024999618529996,33.625,1.327690294804044
2004-06-27,23:00:00,1017.75,9.2739987056744,950.0,830.0,1635.5,914.0,28.224999904633002,36.550000190735,1.3781225268775792
2004-06-28,00:00:00,990.75,7.916840904491178,895.75,857.25,1615.5,926.0,27.200000286102,38.899999618529996,1.3820551894715944
2004-06-28,01:00:00,922.5,5.031199772035871,765.0,952.0,1507.75,786.0,26.650000095366998,39.974999427795,1.3754166456493662
2004-06-28,02:00:00,873.75,3.448698810469343,679.25,1049.0,1443.5,618.75,25.950000286102,41.175000190735,1.3598037536953902
2004-06-28,03:00:00,846.0,3.161456301958919,662.0,1067.5,1463.5,632.5,22.750000476837002,50.074999809265,1.367742554227769
2004-06-28,04:00:00,837.75,2.691330509085943,632.25,1079.0,1438.0,634.0,24.0,46.550000190735,1.3700146067633039
2004-06-28,05:00:00,827.0,3.0640509143991097,656.0,1074.5,1446.75,722.25,24.049999237061,46.375,1.3689280500481196
2004-06-28,06:00:00,900.5,4.986459357589333,762.75,983.5,1551.5,716.5,23.699999809264998,47.050000190735,1.3602186998901604
2004-06-28,07:00:00,1290.75,20.717193269684454,1316.25,602.5,2172.0,1444.75,23.649999618529996,47.300001144408995,1.363377116527546
2004-06-28,08:00:00,1441.0,32.37982194495187,1605.75,503.0,2567.75,1786.0,25.525000095366998,43.125000953674004,1.3890629427960577
2004-06-28,09:00:00,1362.5,24.24126212757447,1409.75,564.75,2198.5,1791.0,28.524999618529996,36.825000762939,1.4127601330781547
2004-06-28,10:00:00,1218.25,16.611224897423494,1198.25,671.25,1907.25,1413.25,32.625000476837,28.000000476837002,1.3565876084925224
2004-06-28,11:00:00,1132.0,13.227321306164393,1091.25,751.25,1794.5,1091.75,36.300000190735,23.400000095366998,1.3902042640824843
2004-06-28,12:00:00,1102.75,12.286951048321207,1059.5,770.0,1748.0,940.25,37.524999618529996,21.524999618529996,1.3673016228978407
2004-06-28,13:00:00,1080.75,12.105330063304644,1053.25,770.25,1773.25,882.5,39.550000190735,18.97500038147,1.3447416772428622
2004-06-28,14:00:00,1078.75,11.095698761743996,1017.75,793.0,1739.0,850.25,40.050001144408995,19.25,1.4012977092440897
2004-06-28,15:00:00,1166.75,13.092244786448633,1086.75,741.0,1820.0,928.25,40.425000190735,20.0,1.4853787707681407
2004-06-28,16:00:00,1147.75,11.631403820053327,1036.75,771.5,1719.75,834.5,39.875,20.099999904633,1.4495227478773642
2004-06-28,17:00:00,1220.5,17.66091504876288,1229.5,669.75,1904.5,1156.75,39.125,19.550000190735,1.3541859660112672
2004-06-28,18:00:00,1255.25,19.53010271539149,1283.25,640.25,2022.5,1232.0,37.0,21.875,1.350341933179104
2004-06-28,19:00:00,1244.5,19.654589072534,1286.75,634.75,2066.75,1288.25,33.875,26.75,1.3898838467613075
2004-06-28,20:00:00,1162.0,15.060586200172956,1150.5,686.75,1912.25,1143.25,31.875,30.575000286102,1.4200962876851868
2004-06-28,21:00:00,1078.5,11.144589364521869,1019.5,753.75,1760.0,1014.25,29.675000190735002,33.850000381470004,1.3873717996767536
2004-06-28,22:00:00,1090.5,11.667024600192061,1038.0,744.0,1785.75,1088.25,28.600000381470004,36.75,1.41599590107794
2004-06-28,23:00:00,1085.0,11.688419353879642,1038.75,744.75,1789.75,1091.5,27.75,38.675000190735,1.4186822380859072
2004-06-29,00:00:00,1050.0,9.67846293726058,965.5,779.75,1748.0,1089.75,27.75,40.049999237061,1.4691201621915952
2004-06-29,01:00:00,941.0,6.036635420094222,813.5,873.0,1592.25,978.75,27.525000095366998,41.324999809265,1.4962219672880737
2004-06-29,02:00:00,890.75,3.8971281280841183,705.0,980.25,1534.0,806.25,27.324999809264998,41.649999618529996,1.4905603563995775
2004-06-29,03:00:00,842.0,2.562969872698979,623.75,1079.5,1479.5,712.0,25.999999523162998,44.249999046325996,1.4656500693344516
2004-06-29,04:00:00,849.5,2.79128758512098,638.75,1047.75,1519.0,852.5,24.849999427795,48.0,1.485724658430779
2004-06-29,05:00:00,862.5,3.0038336209830145,652.25,1055.25,1504.0,815.75,25.925000667571997,45.149999618529996,1.4888913824332268
2004-06-29,06:00:00,955.75,5.410637002211208,783.75,927.5,1633.75,933.75,25.274999618529996,47.599999427795,1.5107863658143217
2004-06-29,07:00:00,1384.25,23.49647887589931,1390.5,552.0,2315.75,1547.75,24.724999904633002,49.474999427795,1.5200973116748435
2004-06-29,08:00:00,1501.5,33.51172533398835,1631.25,458.75,2622.25,1858.0,27.100000381470004,43.100000381470004,1.5223837533710134
2004-06-29,09:00:00,1218.5,15.468285585118355,1163.25,641.75,1962.75,1409.5,28.299999713898,39.75,1.505290385260899
2004-06-29,10:00:00,1236.75,15.25186639323188,1156.5,663.0,1967.5,1333.75,32.449999809265,32.274999618529996,1.5484069591344458
2004-06-29,11:00:00,1180.75,12.816446196415624,1077.5,706.0,1869.75,1139.75,35.399999618529996,27.825000286102,1.5732645765777893
2004-06-29,12:00:00,1251.25,15.180015721423395,1154.25,681.5,1955.0,1110.5,35.549999237061,27.424999713898,1.563524211190195
2004-06-29,13:00:00,1213.75,15.686003446081612,1170.0,681.25,1963.25,1053.5,37.825000762939,24.350000381470004,1.5721776290645857
2004-06-29,14:00:00,1165.75,12.345313148542989,1061.5,726.0,1824.75,924.25,37.199998855591005,25.500000476837002,1.5913816086960524
2004-06-29,15:00:00,1225.75,15.259858728740527,1156.75,682.5,1912.25,1040.5,37.225000381470004,25.625,1.6013635421628067
2004-06-29,16:00:00,1265.25,17.643904475270787,1229.0,635.75,2040.25,1281.5,37.999999046325996,25.025000095366998,1.6311774758432849
2004-06-29,17:00:00,1317.25,21.5251207425991,1338.25,593.0,2132.0,1362.25,37.050000190735,26.875000476837002,1.6635251496875874
2004-06-29,18:00:00,1371.5,23.161221314710367,1381.75,567.75,2267.5,1440.5,36.949999809265,27.774999618529996,1.7098742581278723
2004-06-29,19:00:00,1443.0,25.550964913713212,1443.0,543.25,2331.5,1559.0,34.700000762939,31.850000381470004,1.7324866046460028
2004-06-29,20:00:00,1200.25,14.29023754784293,1126.0,663.5,1979.25,1197.75,31.925000190735002,38.424999237061,1.78974256123203
2004-06-29,21:00:00,1215.5,14.399230713541858,1129.5,654.5,1993.75,1245.5,30.500000476837002,42.300000190735,1.8173382627716241
2004-06-29,22:00:00,1160.25,12.594666004682017,1070.0,686.75,1928.5,1192.0,29.299999713898,45.774999618529996,1.8362214370915129
2004-06-29,23:00:00,1193.5,13.658956051931607,1105.5,667.25,1984.5,1194.25,28.249999523162998,48.050000190735,1.8143518293833416
2004-06-30,00:00:00,1198.5,13.099733526912345,1087.0,658.25,1954.0,1251.75,27.349999427795,51.025000572205,1.8287275820393667
2004-06-30,01:00:00,964.6666666666699,6.141086865572612,818.33333333333,844.0,1681.3333333332998,776.66666666667,26.766666412354002,52.366667429606,1.8140942719681048
2004-06-30,02:00:00,961.25,5.7647749943445525,800.75,850.0,1683.0,797.75,25.975000381470004,54.850000381470004,1.8140803825454703
2004-06-30,03:00:00,901.25,3.7465224539215742,696.5,951.75,1585.5,799.5,26.849999904633002,51.875,1.8058233841328115
2004-06-30,04:00:00,863.5,2.638152338588159,628.75,1052.0,1557.5,727.75,26.875,51.774999618529996,1.8049730160644355
2004-06-30,05:00:00,951.5,4.581918958781177,742.0,892.0,1656.25,953.0,24.575000286102,59.14999961853,1.8012872370806339
2004-06-30,06:00:00,1008.75,7.4221044525949695,875.0,797.25,1738.0,1060.0,26.375000476837002,53.125,1.7987076496622714
2004-06-30,07:00:00,1224.75,15.187991985721865,1154.5,642.75,1991.75,1338.25,27.25,46.425000190735,1.6542133698826151
2004-06-30,08:00:00,1245.0,16.744053307157127,1202.25,628.0,2039.25,1621.5,28.449999332428003,40.425000190735,1.5441724070923049
2004-06-30,09:00:00,1265.25,16.96922309377972,1209.0,637.75,2014.5,1811.75,30.774999618529996,37.050000190735,1.6168856260113469
2004-06-30,10:00:00,1276.25,18.04549850994313,1240.75,641.5,2024.25,1784.25,34.224999427795,30.675000190735002,1.6251639577993517
2004-06-30,11:00:00,1232.25,16.092604901165874,1182.5,675.25,1920.25,1508.5,36.974999427795,26.525000095366998,1.6351527654549858
2004-06-30,12:00:00,1192.75,13.400778503920026,1097.0,698.0,1831.5,1138.5,36.599999427795,27.75,1.6759588035961082
2004-06-30,13:00:00,1161.75,14.011592480319251,1117.0,700.0,1856.5,1044.0,36.875,26.875000476837002,1.647705217093551
2004-06-30,14:00:00,1126.0,13.400778503920026,1097.0,722.5,1810.25,1015.25,39.275000572205,22.224999904633002,1.5519564678007758
2004-06-30,15:00:00,1089.0,10.42088300739072,993.25,800.5,1675.0,824.5,38.499999046325996,22.424999713898,1.501821805242494
2004-06-30,16:00:00,1134.0,12.66840932490144,1072.5,746.5,1764.75,1022.25,39.724999427795,20.39999961853,1.4593731531498988
2004-06-30,17:00:00,1388.25,24.54390359233819,1417.5,567.5,2249.75,1913.25,38.774998664856,24.175000190735002,1.6432502902095203
2004-06-30,18:00:00,1505.5,27.822819915794508,1499.0,505.75,2485.0,2042.5,33.549999237061,38.000000953674004,1.93895286603443
2004-06-30,19:00:00,1351.75,23.28550574957621,1385.0,562.5,2205.0,1661.25,34.024999618529996,32.925000667572,1.7250738039485891
2004-06-30,20:00:00,1216.5,17.56744339660839,1226.75,641.0,2039.75,1403.75,31.900000572205,33.674999237061,1.5662881668473148
2004-06-30,21:00:00,1148.5,14.485115766613829,1132.25,687.75,1935.5,1233.0,30.200000286102,37.574999809265,1.5869630940085628
2004-06-30,22:00:00,1156.0,14.37584531622151,1128.75,688.25,1941.0,1180.5,28.924999713898,41.0,1.609607166207107
2004-06-30,23:00:00,1179.75,14.150622610386955,1121.5,678.25,1921.25,1271.75,27.774999618529996,45.200000762939,1.660438895721429
2004-07-01,00:00:00,1109.0,12.883301872920768,1079.75,696.0,1874.0,1189.5,27.074999809264998,47.350000381470004,1.6700687296589207
2004-07-01,01:00:00,1031.5,9.910032774011212,974.25,763.0,1799.5,982.25,26.200000286102,49.400000572205,1.6555314080764358
2004-07-01,02:00:00,893.0,5.066115597584205,766.75,917.5,1606.5,805.25,26.875,49.324999809265,1.7195614549312959
2004-07-01,03:00:00,848.25,2.834044155090301,641.5,1079.0,1536.25,654.25,26.25,50.75,1.7057634403871536
2004-07-01,04:00:00,850.25,3.19831791296911,664.25,1038.25,1568.0,726.75,24.850000381470004,54.625,1.6907857092415712
2004-07-01,05:00:00,937.75,5.379849891846783,782.25,878.5,1685.25,1000.75,23.425000190735002,58.550000190735,1.6651455559224695
2004-07-01,06:00:00,947.75,6.357778864799785,828.25,858.25,1710.75,993.5,24.375,55.175000190735,1.6604329335481895
2004-07-01,07:00:00,1225.0,17.12004814434041,1213.5,625.25,2090.0,1322.0,25.099999904633002,54.300000190735,1.7057362678854997
2004-07-01,08:00:00,1379.5,22.30858297567,1359.25,537.75,2336.5,1617.0,26.599999904633002,51.200000762939,1.7564948264963451
2004-07-01,09:00:00,1275.5,14.649682363278062,1137.5,628.0,2020.5,1429.75,28.199999809264998,47.149999618529996,1.7752289048902203
2004-07-01,10:00:00,1246.0,13.280010624885582,1093.0,667.0,1941.75,1356.75,31.575000762939,39.350000381470004,1.7969475649912199
2004-07-01,11:00:00,1140.5,10.488913795517046,995.75,767.0,1804.75,994.0,34.199999809265,31.824999332428003,1.683749670976289
2004-07-01,12:00:00,1199.0,14.220357031168106,1123.75,679.75,1939.75,1054.0,36.599999427795,27.074999332428003,1.6351921977852777
2004-07-01,13:00:00,1156.25,12.170580769346866,1055.5,709.5,1841.75,944.75,37.574999809265,26.925000190735002,1.714976154203039
2004-07-01,14:00:00,1157.5,10.14393284560212,983.0,750.75,1803.25,807.75,38.075000762939,26.300000190735002,1.721270614697164
2004-07-01,15:00:00,1162.75,11.681285912573529,1038.5,723.25,1813.75,887.75,37.849999427795,26.900000095366998,1.7391794399979967
2004-07-01,16:00:00,1077.75,10.852621988236002,1009.0,766.5,1730.0,786.5,37.800000190735,22.724999427795,1.4652674761110829
2004-07-01,17:00:00,1243.75,17.296729325739804,1218.75,651.0,1948.75,1077.0,36.899999618529996,24.650000095366998,1.5133559027828491
2004-07-01,18:00:00,1236.0,17.985442521637722,1239.0,637.0,1985.5,1106.0,34.474999427795,28.499999523162998,1.531041735262508
2004-07-01,19:00:00,1363.5,22.923010298809647,1375.5,579.5,2168.0,1356.0,32.524999618529996,30.874999523162998,1.4874994639084296
2004-07-01,20:00:00,1192.5,16.544979890401567,1196.25,675.25,1888.0,1151.75,30.925000190735002,30.400000095366998,1.338031229507248
2004-07-01,21:00:00,1078.0,10.184263392187276,984.5,777.5,1696.75,924.75,28.699999809264998,34.724999427795,1.3457076525896876
2004-07-01,22:00:00,1140.25,11.58872019508255,1035.25,725.75,1778.5,1059.0,27.675000190735002,39.349999427795,1.437175938722985
2004-07-01,23:00:00,1238.75,14.313563500912604,1126.75,648.25,1929.5,1201.25,26.800000190735002,45.075000762939,1.5645365294262077
2004-07-02,00:00:00,1171.25,13.264947421905802,1092.5,668.75,1861.5,1205.25,26.124999523162998,45.300000190735,1.5114696084920154
2004-07-02,01:00:00,1065.25,9.98329351054076,977.0,735.5,1732.75,1102.75,25.874999523162998,46.149999618529996,1.5174062810694111
2004-07-02,02:00:00,1023.75,7.587481564402678,882.0,790.75,1662.0,1072.0,25.299999713898,47.600000381470004,1.5130149493883809
2004-07-02,03:00:00,872.75,3.4444599923542256,679.0,1010.25,1501.25,713.25,26.625,43.0,1.4773379942343094
2004-07-02,04:00:00,874.0,3.2601582638797706,668.0,1043.0,1513.0,736.5,25.325000286102,47.199999809265,1.5025132766436555
2004-07-02,05:00:00,886.5,2.9164384296783323,646.75,1046.25,1500.25,740.25,25.149999618529996,47.974999427795,1.5115019846254514
2004-07-02,06:00:00,992.5,5.633465103186379,794.5,887.75,1628.75,769.75,24.824999809264998,50.649999618529996,1.565432922679349
2004-07-02,07:00:00,1299.25,17.491123933904678,1224.5,619.5,2077.25,1327.0,25.675000190735002,49.700000762939,1.6150355158395748
2004-07-02,08:00:00,1529.0,28.958035685182185,1526.25,476.0,2558.5,1763.0,27.425000190735002,45.549999237061,1.639638418766964
2004-07-02,09:00:00,1320.0,16.994321083185902,1209.75,594.5,2051.5,1476.5,29.349999904633002,39.974999427795,1.608168344034132
2004-07-02,10:00:00,1225.75,15.629433523319975,1168.25,650.0,1952.0,1310.5,33.625,28.675000190735002,1.469281368307788
2004-07-02,11:00:00,1104.75,10.050093703546924,979.5,777.25,1744.5,979.5,34.625,27.675000667571997,1.4991423316813908
2004-07-02,12:00:00,1159.5,11.709830816255744,1039.5,720.25,1809.5,961.0,35.625,27.175000190735002,1.5556860040984102
2004-07-02,13:00:00,1124.5,12.040228960945884,1051.0,729.5,1771.25,922.5,36.949999809265,23.25,1.4313079044995165
2004-07-02,14:00:00,1099.25,11.012099605331477,1014.75,763.0,1731.5,838.75,38.775000572205,20.650000095367,1.4036451654528568
2004-07-02,15:00:00,1123.75,11.193571577698147,1021.25,745.25,1734.5,827.25,38.149999618529996,22.625,1.4867821791498916
2004-07-02,16:00:00,1105.0,10.477562226102188,995.3333333333301,777.66666666667,1681.3333333332998,821.33333333333,37.06666692098,22.96666653951,1.4228982203513918
2004-07-02,17:00:00,1034.75,11.795643662631907,1042.5,804.25,1646.5,748.75,34.800000190735,19.275000095367,1.05429071129746
2004-07-02,18:00:00,1064.75,13.796487791717954,1110.0,756.5,1691.0,870.5,33.574998855591005,20.724999904633,1.0589713994899044
2004-07-02,19:00:00,1050.5,17.338910220166625,1220.0,739.0,1729.0,1076.75,31.375000476837002,18.549999713898,0.8375666658889864
2004-07-02,20:00:00,1073.25,14.220357031168106,1123.75,751.75,1688.25,1175.0,29.474999904633002,23.75,0.9623226090626552
2004-07-02,21:00:00,1007.75,10.721628410296903,1004.25,816.5,1588.25,1124.5,27.375000476837002,27.124999523162998,0.9735698133277452
2004-07-02,22:00:00,1089.75,12.690568103372724,1073.25,745.25,1693.0,1124.25,26.075000286102,31.074999809264998,1.0338059170348552
2004-07-02,23:00:00,1047.75,10.13721772169623,982.75,780.25,1642.5,1063.75,25.5,34.0,1.0935346176204463
2004-07-03,00:00:00,1130.5,13.092244786448633,1086.75,704.75,1737.5,1239.75,24.0,37.800000190735,1.1124930651937974
2004-07-03,01:00:00,952.75,7.398606072663219,874.0,854.25,1528.25,898.5,24.224999904633002,37.274999618529996,1.1118089756074467
2004-07-03,02:00:00,896.5,4.644315710368452,745.25,967.5,1460.5,807.0,23.449999809264998,40.625000953674004,1.1570892058925288
2004-07-03,03:00:00,899.5,4.726453728738122,749.5,932.0,1494.25,817.0,21.75,46.625,1.1991307546949312
2004-07-03,04:00:00,827.75,2.787414370831833,638.5,1077.25,1370.75,573.0,22.574999809264998,43.024999618529996,1.162902436335706
2004-07-03,05:00:00,892.25,4.524641622302657,739.0,964.25,1478.5,768.0,20.174999713898,50.674999237061,1.1844484816426706
2004-07-03,06:00:00,914.25,5.929387126898797,808.5,912.25,1529.75,807.25,20.500000476837002,49.324999809265,1.1759659208172852
2004-07-03,07:00:00,1096.25,11.067802428479904,1016.75,721.75,1743.25,1204.0,21.400000572205,47.999999046325996,1.20864706331809
2004-07-03,08:00:00,1172.75,14.422632313865636,1130.25,647.75,1885.0,1401.0,23.224999904633002,43.925000190735,1.2343769374409612
2004-07-03,09:00:00,1125.25,11.053865490184924,1016.25,712.25,1725.0,1256.0,25.300000190735002,40.650000572205,1.29210209652303
2004-07-03,10:00:00,1078.5,9.949964658366447,975.75,781.0,1668.75,998.5,29.875,31.074999332428003,1.2882965297730429
2004-07-03,11:00:00,973.75,8.750411205541294,929.5,872.0,1535.5,712.25,33.874999046325996,21.300000190735,1.1067112010598965
2004-07-03,12:00:00,977.25,9.876808513136632,973.0,864.75,1550.25,712.25,36.25,15.974999904633,0.9464826739466672
2004-07-03,13:00:00,911.75,7.3634180851910065,872.5,946.0,1436.0,613.5,36.625000953674004,15.174999952316,0.9177476117881054
2004-07-03,14:00:00,896.0,6.117608927663041,817.25,991.75,1426.0,553.75,37.425000190735,15.824999809265,0.9997729529539172
2004-07-03,15:00:00,896.25,6.220834934310584,822.0,1002.25,1390.75,721.5,37.925001144408995,14.975000143051,0.9721357760301468
2004-07-03,16:00:00,956.25,7.113334197638295,861.75,929.75,1479.25,636.0,38.025000572205,16.75,1.0932785184040217
2004-07-03,17:00:00,969.75,8.01984793446924,900.0,909.0,1523.75,663.5,36.949998855591005,17.52499961853,1.0788674913580083
2004-07-03,18:00:00,929.25,7.26993335753569,868.5,942.0,1454.25,624.0,35.25,17.049999713898,0.9560840550495504
2004-07-03,19:00:00,947.25,8.656039174931237,925.75,904.75,1484.25,659.0,31.850000381470004,20.400000572205,0.9461689128627914
2004-07-03,20:00:00,1003.0,7.540072456167103,880.0,863.5,1537.25,694.75,29.149999618529996,29.649999618529996,1.1791794891543002
2004-07-03,21:00:00,1045.0,9.016969786956226,940.0,821.75,1657.75,919.75,27.449999809264998,33.350000381470004,1.2022272487590324
2004-07-03,22:00:00,1125.0,11.58161276263785,1035.0,727.5,1726.25,1149.5,26.675000190735002,35.75,1.231845235958055
2004-07-03,23:00:00,1137.75,10.1977220663889,985.0,742.25,1710.0,1140.75,25.175000190735002,42.699999809265,1.347293824791486
2004-07-04,00:00:00,1217.0,12.286951048321207,1059.5,659.5,1840.0,1227.25,23.974999904633002,51.899999618529996,1.5252010479389024
2004-07-04,01:00:00,983.25,6.41843653094434,831.0,846.75,1584.5,887.0,24.5,44.449999809265,1.3476274062499274
2004-07-04,02:00:00,1006.5,7.171164351301327,864.25,816.0,1638.75,987.25,22.599999427795,51.0,1.3805256196329871
2004-07-04,03:00:00,957.25,6.085164330889835,815.75,845.5,1612.75,902.75,22.150000095366998,52.725000381470004,1.3891201802064566
2004-07-04,04:00:00,913.5,4.261422078208184,725.0,948.75,1550.25,779.75,21.150000095367,56.824998855591005,1.4093550673634956
2004-07-04,05:00:00,885.5,3.83924487947822,701.75,970.75,1528.0,766.5,20.25,59.60000038147,1.3994461862056728
2004-07-04,06:00:00,898.5,3.955380245213785,708.25,971.5,1559.0,779.5,21.299999713898,56.650000572205,1.4178444896693174
2004-07-04,07:00:00,941.75,4.215127711803245,722.5,967.75,1573.0,698.0,23.049999713898,54.575000762939,1.5176911856602502
2004-07-04,08:00:00,1021.75,6.117608927663041,817.25,835.0,1669.25,821.0,23.749999523162998,54.25,1.5730505108397952
2004-07-04,09:00:00,1009.25,5.950771198405665,809.5,859.0,1633.5,772.25,25.374999523162998,49.274999618529996,1.5731955065671137
2004-07-04,10:00:00,1024.5,5.929387126898797,808.5,877.0,1605.5,690.25,29.649999618529996,37.724999427795,1.5439798716036115
2004-07-04,11:00:00,976.5,5.400366310442632,783.25,939.0,1543.0,585.75,33.924999237061,26.224999904633002,1.366405654591326
2004-07-04,12:00:00,935.75,4.863075672861148,756.5,1007.25,1458.5,523.0,35.799999237061,22.374999523162998,1.293298962333843
2004-07-04,13:00:00,883.75,3.861463962633157,703.0,1075.75,1393.5,487.5,37.900000572205,18.849999904633,1.2220309672938956
2004-07-04,14:00:00,808.75,3.190110702966785,663.75,1185.25,1270.0,427.25,38.525000572205,14.825000047684,0.994186014409852
2004-07-04,15:00:00,851.5,4.132341795103469,718.0,1109.25,1306.75,467.75,39.349999427795,14.474999904633,1.0148647147075005
2004-07-04,16:00:00,871.75,3.950886235587856,708.0,1106.25,1330.5,488.5,38.850001335144,15.550000190735,1.0612682174460752
2004-07-04,17:00:00,839.25,4.775056710975749,752.0,1102.25,1297.75,514.5,37.850000381470004,12.700000047684,0.8210996295985946
2004-07-04,18:00:00,853.75,5.487932183616301,787.5,1063.75,1310.25,561.75,35.774999618529996,13.424999952316,0.7749128102971639
